1515493960759, -1.3215994, 5.046977, 8.724471
1515493960776, -2.2601264, 3.9935284, 8.7053175
1515493960796, -2.1643584, 3.5242648, 8.628703
1515493960818, 0.076614454, 2.5091233, 7.632715
1515493960836, 3.3327289, 2.7581203, 10.228029
1515493960858, 3.323152, 2.183512, 11.21444
1515493960876, 0.8714894, 1.8483237, 7.5082164
1515493960896, -0.35434186, 1.0534488, 7.28795
1515493960916, -0.7565677, -0.11492168, 9.873688
1515493960936, 0.6607997, 0.009576807, 10.888829
1515493960956, 2.183512, 0.12449849, 10.228029
1515493960976, 2.2601264, 1.1779473, 11.626244
1515493960996, -2.1260512, -1.4173675, 10.5919485
1515493961016, 0.37349546, -4.5777135, 13.024457
1515493961038, 1.0247183, -0.8810662, 9.816227
1515493961056, 1.4460979, 0.31603462, 7.97748
1515493961076, 1.8195933, 0.30645782, 8.820239
1515493961096, 0.33518824, 0.10534488, 10.630256
1515493961116, 1.1492168, -0.1340753, 10.7356
1515493961137, 1.8866309, 0.48841715, 9.078813
1515493961156, 1.388637, 0.46926352, 9.548077
1515493961176, -0.2681506, 0.46926352, 11.003751
1515493961196, 0.24899697, 0.7278373, 10.745177
1515493961216, 1.340753, 1.0630256, 8.293514
1515493961236, 2.7006595, 1.4460979, 7.4028716
1515493961257, 2.5091233, 1.8387469, 7.0485296
1515493961276, 1.8579005, 1.8004397, 8.293514
1515493961296, 0.7374141, 1.4652514, 10.170568
1515493961316, 1.6089035, 1.5227122, 10.793061
1515493961336, 0.63206923, 2.1930888, 10.6877165
1515493961356, 0.21068975, 2.0494366, 10.630256
1515493961376, 1.541866, 1.7717092, 9.097966
1515493961424, 2.834735, 1.7142484, 9.136273
1515493961424, 1.8579005, 0.047884032, 4.213795
1515493961444, 2.3654714, 3.2944214, 3.4476504
1515493961456, 6.799533, 4.10845, 13.22557
1515493961478, 2.8921957, 5.085284, 7.776367
1515493961496, -0.08619126, 5.6886234, 10.170568
1515493961516, -1.3694834, 4.31914, 8.303091
1515493961536, -0.12449849, 3.7253778, 7.345411
1515493961556, 2.0398598, 3.7253778, 9.32781
1515493961576, 1.8770541, 2.6431987, 11.358093
1515493961598, -2.7581203, 5.1523223, 10.304645
1515493961618, -5.142745, 8.24563, 7.651869
1515493961636, 7.7667904, 3.9552212, 21.298819
1515493961656, 3.86903, 5.861006, 9.500193
1515493961676, 5.6120086, 3.4476504, 6.1770406
1515493961696, 2.1452048, 4.1946416, 3.41892
1515493961716, -0.50757074, 4.3287168, -2.920926
1515493961736, -1.3599066, 7.5561004, -5.3438582
1515493961756, 2.135628, 6.5026517, -11.176133
1515493961776, 1.7429788, 7.52737, -14.757859
1515493961796, -0.81402856, 10.151415, 2.7581203
1515493961816, -1.8962077, 22.495918, -12.162544
1515493961836, 1.8195933, 5.4204726, 0.93852705
1515493961856, 0.9864111, 7.517793, -1.9536686
1515493961876, 1.541866, 12.363658, -3.3135753
1515493961896, 2.1930888, 13.129802, -2.327164
1515493961916, 1.13964, 9.442732, -0.40222588
1515493961928, -0.06703765, 0.5267244, -0.038307227
1515493961948, -0.7565677, 5.793968, -0.8331822
1515493961968, 1.8195933, 8.7532015, -1.1683705
1515493961988, 3.4572272, 10.28549, -2.1930888
1515493962009, 2.5953147, 11.118672, -2.9592333
1515493962028, 1.1109096, 10.764331, -2.1164744
1515493962048, 0.8331822, 8.848969, -4.4436383
1515493962068, -1.0726024, 8.542512, -10.70687
1515493962088, -1.2162545, 5.1906295, -5.2768207
1515493962108, -2.1164744, 6.2823853, -3.7062242
1515493962129, -2.8060043, 6.253655, -3.6487634
1515493962148, -1.6567876, 5.305551, -3.6008794
1515493962168, -1.388637, 9.165004, -4.5777135
1515493962188, -1.1300632, 10.831368, -0.8331822
1515493962209, 0.5363012, 4.453215, -5.2385135
1515493962228, 2.834735, 5.707777, -10.266336
1515493962248, 1.3599066, 9.758766, -3.1124623
1515493962268, -0.91937345, 14.949395, -6.215348
1515493962288, -0.2777274, 11.81778, -6.3206925
1515493962308, 0.6895301, 10.457873, -3.7732618
1515493962328, 1.5610195, 8.734048, -4.213795
1515493962348, 0.59376204, 7.5465236, -4.663905
1515493962369, 1.0726024, 6.7803793, -4.8745947
1515493962388, -1.4173675, 11.137826, -5.631162
1515493962408, -1.982399, 12.220005, -4.8841715
1515493962428, -2.3750482, 8.781932, -4.5298295
1515493962449, 0.34476504, 4.951209, -3.7732618
1515493962468, -2.9113493, 11.080365, -9.557653
1515493962489, 3.083732, 3.9456444, -5.4683566
1515493962509, -3.2944214, 17.314867, 5.257667
1515493962529, -4.185065, 12.325351, -1.7812861
1515493962549, -1.340753, 11.348516, -2.6240451
1515493962569, 1.0342951, 9.825804, -4.7979803
1515493962589, -0.45968673, 9.346964, -6.588843
1515493962609, 1.6567876, 7.8050976, -7.3645644
1515493962629, -1.8674773, 7.441179, -2.4612393
1515493962649, -1.0726024, 9.433155, -0.91937345
1515493962670, 0.39264908, 8.446744, -1.7908629
1515493962689, -1.6089035, 9.548077, -0.9768343
1515493962709, -1.8291701, 9.452309, -1.388637
1515493962729, -1.1875241, 9.749189, -2.834735
1515493962748, -0.7469909, 4.7405195, -3.620033
1515493962769, -1.5801731, 7.469909, -2.432509
1515493962789, -0.23942018, 3.6966474, -4.2425256
1515493962809, -10.01734, 16.270994, 4.0414124
1515493962829, 0.79487497, 9.500193, -2.7581203
1515493962849, -4.2042184, 23.127989, -0.2873042
1515493962869, -0.89064306, 9.768343, 1.0630256
1515493962889, -0.90021986, 9.174581, 1.0342951
1515493962909, 0.18195933, 10.515334, 1.2737153
1515493962929, -0.12449849, 9.844957, 1.1683705
1515493962949, -1.7046716, 9.011775, 0.90021986
1515493962969, 0.22984336, 9.902418, -1.9536686
1515493962989, -0.076614454, 10.477027, -3.7062242
1515493963009, -0.8523358, 10.0748005, -4.31914
1515493963029, 0.10534488, 11.425131, -4.0797195
1515493963049, -0.81402856, 11.769896, -2.7485435
1515493963069, -4.012682, 9.921572, 4.0318356
1515493963089, 1.1683705, 7.2687964, 0.9768343
1515493963109, -2.0685902, 8.264784, -0.34476504
1515493963129, -1.4652514, 10.065224, 0.33518824
1515493963149, 1.6089035, 7.8912888, -0.5267244
1515493963169, 1.3694834, 10.304645, -3.6487634
1515493963189, -0.59376204, 10.352529, -2.767697
1515493963209, -1.3311762, 10.783484, -2.2026656
1515493963230, -1.091756, 10.496181, -3.8115692
1515493963249, -2.0973208, 10.821792, -0.8523358
1515493963269, -1.3215994, 11.271901, -1.484405
1515493963289, -0.4213795, 9.557653, -1.1875241
1515493963309, -0.40222588, 8.858546, -0.79487497
1515493963329, -0.48841715, 9.80665, 0.15322891
1515493963349, 0.047884032, 9.14585, -1.3215994
1515493963369, 0.019153614, 7.97748, -2.087744
1515493963390, -1.2449849, 8.39886, -0.81402856
1515493963409, -1.7908629, 7.536947, -1.484405
1515493963430, -1.13964, 8.7532015, -1.6663644
1515493963449, -2.480393, 9.969456, -0.34476504
1515493963469, -0.23942018, 10.189722, -2.1739352
1515493963490, 1.1683705, 11.137826, -0.15322891
1515493963509, 1.283292, 10.275913, 1.541866
1515493963529, 1.2545617, 8.90643, 0.5554548
1515493963549, -0.49799395, 11.224017, -0.9672575
1515493963569, -0.095768064, 11.118672, -0.51714754
1515493963589, -1.1109096, 11.243171, -0.038307227
1515493963609, -0.15322891, 10.362105, 0.19153613
1515493963629, 0.7086837, 11.674128, 0.06703765
1515493963649, -0.37349546, 12.765883, 0.1436521
1515493963669, -1.2162545, 14.250289, 0.2873042
1515493963689, 0.22026655, 10.812215, 2.2888567
1515493963709, -0.23942018, 8.944737, -0.06703765
1515493963729, -0.6607997, 6.6846113, -1.4077905
1515493963749, 0.6799533, 5.4683566, -4.0797195
1515493963769, 0.79487497, 8.63828, -4.7979803
1515493963789, -0.45010993, 9.241618, -0.9959879
1515493963809, -0.4213795, 11.386824, -0.019153614
1515493963829, 0.8619126, 8.772355, -0.1340753
1515493963850, 1.8483237, 7.297527, -2.6144683
1515493963869, 2.0973208, 6.9144545, -4.098873
1515493963889, 0.33518824, 6.1866174, -2.7485435
1515493963909, -1.3694834, 6.9623384, -1.6184803
1515493963929, -1.2737153, 11.147403, -0.7182605
1515493963949, 1.7621324, 11.463438, 0.46926352
1515493963969, 2.480393, 11.224017, 1.5610195
1515493963989, 4.2904096, 9.911995, 0.22026655
1515493964009, 4.8745947, 11.865664, -0.90979666
1515493964029, 2.873042, 9.720459, 0.45010993
1515493964049, 3.5625722, 4.5202527, -0.24899697
1515493964069, 0.5267244, 9.002198, -2.5378537
1515493964089, -3.7445314, 14.211981, -0.90021986
1515493964109, -3.371036, 11.501745, -1.8195933
1515493964129, -2.7581203, 11.003751, -1.532289
1515493964149, -1.043872, 10.831368, -0.89064306
1515493964169, -0.038307227, 10.180145, 0.33518824
1515493964189, 1.3215994, 9.021352, -2.0590134
1515493964210, 0.6991069, 7.1155677, -1.4748282
1515493964229, -0.16280572, 10.6398325, -1.1875241
1515493964249, 2.6048915, 7.0485296, -3.715801
1515493964268, -2.0973208, 12.459426, -6.397307
1515493964290, -3.6104562, 11.559206, 6.033388
1515493964309, -2.2505496, 8.082825, 0.019153614
1515493964329, -0.08619126, 9.299079, -2.2697031
1515493964349, 0.2681506, 9.77792, -1.5801731
1515493964369, 0.009576807, 9.481039, -7.575254
1515493964389, 0.49799395, 9.270349, -0.6703765
1515493964409, -2.4229321, 10.429143, 17.132908
1515493964429, -0.842759, 9.77792, -2.1739352
1515493964449, -0.59376204, 9.557653, -1.4652514
1515493964469, -0.31603462, 10.505757, 1.0630256
1515493964489, -0.7278373, 10.151415, 0.33518824
1515493964509, -0.47884035, 9.710882, 0.4309563
1515493964529, -0.2681506, 9.739613, 0.2777274
1515493964549, -0.60333884, 9.11712, 0.545878
1515493964569, -1.0821792, 10.754754, 0.61291564
1515493964589, -0.7565677, 10.084377, 0.4309563
1515493964609, -0.9864111, 10.036493, -0.02873042
1515493964629, 0.61291564, 9.595961, 0.4405331
1515493964649, -0.4213795, 9.643845, 0.076614454
1515493964669, -0.6512229, 10.199299, 0.90021986
1515493964689, -1.0534488, 10.419566, 0.41180268
1515493964709, -1.2449849, 10.170568, 0.50757074
1515493964729, -0.78529817, 9.80665, 0.15322891
1515493964749, -0.46926352, 9.844957, 0.8619126
1515493964769, -1.292869, 10.1226845, 0.51714754
1515493964789, -1.484405, 9.557653, 0.7086837
1515493964809, -1.2354081, 9.710882, 0.10534488
1515493964829, -0.9576807, 10.0269165, 0.7757214
1515493964849, -1.5131354, 10.247183, 0.2777274
1515493964869, -0.60333884, 10.208876, 0.39264908
1515493964889, -0.9959879, 9.624691, 0.9959879
1515493964909, 0.51714754, 12.98615, -2.6719291
1515493964930, -0.05746084, 8.130709, 1.6567876
1515493964949, -0.095768064, 9.672575, 0.8523358
1515493964969, 0.17238252, 9.557653, 1.043872
1515493964989, -0.17238252, 9.662998, 1.043872
1515493965009, -0.21068975, 9.653421, 1.2258313
1515493965029, -1.0151415, 9.404425, 1.0726024
1515493965049, -1.3790601, 9.165004, 0.49799395
1515493965069, -0.2681506, 9.452309, -1.1204864
1515493965089, -0.545878, 9.739613, 2.1452048
1515493965109, 0.1436521, 9.615114, 2.0590134
1515493965129, 0.5746084, 9.3182335, 2.3463178
1515493965149, 0.641646, 9.509769, 1.0151415
1515493965169, 0.49799395, 9.184157, 1.4652514
1515493965189, 0.16280572, 9.816227, 0.6895301
1515493965209, -0.9864111, 11.549629, 1.2545617
1515493965229, -1.4748282, 11.501745, 1.3790601
1515493965249, -1.4269443, 11.884817, 1.3024458
1515493965269, -2.0494366, 11.310209, 0.46926352
1515493965290, -1.8004397, 8.485051, 0.8810662
1515493965309, -0.80445176, 9.356541, 0.7374141
1515493965329, -0.6799533, 8.8777, 0.81402856
1515493965349, -0.5267244, 8.504205, 0.15322891
1515493965369, -0.23942018, 8.868123, -0.21068975
1515493965390, 0.58418524, 10.007763, 0.41180268
1515493965410, 1.0726024, 10.113108, 0.5746084
1515493965429, 1.6376339, 10.055647, 0.6512229
1515493965450, 2.1452048, 10.304645, 0.7374141
1515493965469, 2.4133554, 10.065224, 0.6607997
1515493965489, 1.7717092, 9.624691, 1.1109096
1515493965509, 1.3215994, 9.730036, 1.2354081
1515493965529, 1.292869, 9.097966, 2.2505496
1515493965549, 1.0247183, 8.829816, 2.1068976
1515493965569, 0.38307226, 8.954314, 2.3463178
1515493965589, 0.17238252, 9.557653, 1.5897499
1515493965609, 0.22026655, 10.314221, 1.5131354
1515493965629, 0.11492168, 9.864111, 0.9672575
1515493965649, -0.34476504, 8.7053175, 0.4405331
1515493965669, -0.7182605, 8.130709, -1.5705963
1515493965689, -1.340753, 9.519346, -3.5338416
1515493965709, -2.2122424, 13.292608, -1.6567876
1515493965729, -1.541866, 15.7825775, -0.5267244
1515493965749, -1.5993267, 13.627796, 0.8523358
1515493965769, -0.90979666, 11.243171, 0.8619126
1515493965789, 0.06703765, 9.184157, 1.6089035
1515493965810, 0.047884032, 10.936713, 0.19153613
1515493965830, 0.62249243, 10.850522, 0.05746084
1515493965849, 0.9864111, 10.955867, 1.043872
1515493965869, 0.8523358, 11.281479, 1.4748282
1515493965889, 0.076614454, 9.653421, 1.0821792
1515493965910, 0.095768064, 8.255207, 1.3694834
1515493965929, 0.4405331, 7.3166804, 2.3750482
1515493965949, -0.009576807, 7.7667904, 1.9536686
1515493965969, 0.6512229, 7.2783732, 1.8291701
1515493965990, 0.63206923, 7.6710224, 2.336741
1515493966010, 0.93852705, 7.929596, 2.9017725
1515493966029, 1.1204864, 8.149862, 3.2561142
1515493966049, 0.92895025, 8.082825, 3.7062242
1515493966069, 0.61291564, 8.0445175, 3.2944214
1515493966089, 0.47884035, 7.4124484, 2.8634653
1515493966109, 0.23942018, 7.0102224, 2.930503
1515493966129, 0.45968673, 7.680599, 3.1316159
1515493966149, 0.08619126, 8.130709, 1.5897499
1515493966169, -2.96881, 11.089942, -3.0262709
1515493966189, -3.7732618, 13.2351465, 3.0071173
1515493966209, -5.1523223, 16.002844, -0.41180268
1515493966229, -1.6280571, 12.966996, 1.2737153
1515493966249, 0.32561144, 10.658986, 0.02873042
1515493966270, -0.17238252, 10.381259, -0.59376204
1515493966289, -0.11492168, 10.01734, -0.22026655
1515493966309, -1.0055647, 9.32781, 0.7374141
1515493966329, -1.2449849, 8.8777, 1.6759412
1515493966349, -1.283292, 9.021352, 1.5035586
1515493966369, -0.79487497, 9.452309, 0.45010993
1515493966389, 0.19153613, 9.11712, 0.12449849
1515493966409, 0.7469909, 8.734048, 0.30645782
1515493966430, 0.4213795, 8.0924015, 0.34476504
1515493966449, -0.17238252, 7.967903, 0.59376204
1515493966469, -0.5363012, 8.149862, 0.89064306
1515493966489, -0.4405331, 8.858546, 0.80445176
1515493966509, -0.23942018, 9.11712, 1.1587936
1515493966529, 0.40222588, 9.251195, 1.4939818
1515493966549, 0.45010993, 10.563218, 2.1260512
1515493966569, 0.5267244, 10.649409, 1.9153614
1515493966589, 0.61291564, 9.758766, 1.091756
1515493966609, 0.91937345, 9.222465, 1.2162545
1515493966629, 1.0055647, 9.5385, -0.7757214
