1515494536938, -2.5378537, 3.7253778, 10.199299
1515494536957, -1.982399, 2.5378537, 8.963891
1515494536977, -1.1492168, 1.7525556, 9.816227
1515494537014, 0.12449849, 1.0821792, 10.94629
1515494537030, 0.8619126, 0.90021986, 11.022904
1515494537047, 1.685518, 2.0685902, 9.279925
1515494537064, -0.47884035, 0.82360536, 8.465898
1515494537080, -0.1340753, 1.733402, 12.143391
1515494537113, -0.11492168, -0.37349546, 9.346964
1515494537130, 0.51714754, -1.0534488, 9.32781
1515494537146, 0.50757074, -0.45010993, 10.160992
1515494537163, 0.24899697, -0.31603462, 10.7356
1515494537179, -0.06703765, 0.58418524, 11.63582
1515494537197, -0.02873042, 1.3503298, 11.520899
1515494537217, 0.20111294, 0.11492168, 7.565677
1515494537237, -0.8810662, -5.0661306, 5.544971
1515494537257, 0.2681506, -3.821146, 11.626244
1515494537277, -0.36391866, -1.3503298, 10.649409
1515494537297, 0.05746084, -0.40222588, 8.207323
1515494537317, 0.31603462, -0.41180268, 9.461885
1515494537337, 0.076614454, -0.34476504, 9.835381
1515494537357, -0.16280572, -0.06703765, 9.5385
1515494537377, 0.2777274, -0.12449849, 9.3182335
1515494537397, 0.019153614, -0.19153613, 10.295067
1515494537417, -1.3215994, -0.29688102, 10.218452
1515494537437, 0.0, 0.0, 9.605537
1515494537457, 0.6991069, 0.45968673, 8.178593
1515494537477, 0.58418524, 0.20111294, 8.66701
1515494537497, 0.019153614, 0.095768064, 9.749189
1515494537517, -0.50757074, -0.038307227, 11.722012
1515494537537, -0.10534488, -0.12449849, 11.827356
1515494537557, 0.47884035, 0.48841715, 10.726024
1515494537624, 2.0015526, 0.94810385, 9.11712
1515494537624, 0.06703765, 0.94810385, 3.323152
1515494537624, 3.1028855, 2.9879637, 8.580819
1515494537638, 4.9895163, 4.0414124, 10.43872
1515494537660, 4.309563, 4.367024, 8.42759
1515494537681, 0.22026655, 4.3287168, 7.776367
1515494537698, -1.1300632, 4.3766007, 8.101978
1515494537717, -0.6512229, 3.6391866, 11.070788
1515494537737, 0.58418524, 1.8962077, 12.928689
1515494537757, -0.63206923, 2.1643584, 11.894394
1515494537777, 0.21068975, 5.0182467, 10.295067
1515494537797, 2.2601264, 5.5641246, 11.702858
1515494537817, 3.3614593, 3.6487634, 9.32781
1515494537837, 4.060566, 1.6184803, 6.3589997
1515494537857, 3.8977604, 5.45878, 4.003105
1515494537877, -0.6799533, 9.586384, 2.078167
1515494537897, 2.5378537, 9.892841, 0.25857377
1515494537917, 5.5641246, 8.418014, -1.4077905
1515494537937, 5.861006, 8.24563, -3.6008794
1515494537957, 3.916914, 9.174581, -3.2848446
1515494537977, 2.7102363, 8.485051, -4.8458643
1515494537997, 3.2752678, 6.9623384, -5.6886234
1515494538017, 3.4955344, 6.943185, -5.315128
1515494538037, 3.6487634, 6.531382, -5.544971
1515494538057, 3.5338416, 5.391742, -4.5872903
1515494538077, 1.4077905, 5.813122, -7.0581064
1515494538097, 0.46926352, 7.153875, -5.544971
1515494538117, -0.63206923, 10.572795, -0.7374141
1515494538133, 0.08619126, 0.6703765, -0.45968673
1515494538144, 0.9672575, 7.249643, -6.0142345
1515494538164, -0.82360536, 11.674128, -5.142745
1515494538185, -2.0973208, 11.003751, -3.4093432
1515494538204, -0.5650316, 4.050989, -3.2082303
1515494538224, 1.8004397, 4.7500963, -3.1507695
1515494538244, 3.6870706, 8.015787, -11.654974
1515494538264, 1.4556746, 14.250289, -5.9663506
1515494538284, 3.016694, 11.281479, -5.9567738
1515494538304, 3.572149, 5.085284, -2.336741
1515494538325, 1.388637, 8.561666, -4.146757
1515494538345, 1.934515, 8.360553, -3.3614593
1515494538365, 0.60333884, 10.400413, -2.5953147
1515494538385, 1.1109096, 8.954314, -3.4093432
1515494538404, 3.0933087, 7.038953, -3.86903
1515494538425, 5.3821654, 7.345411, -1.9249382
1515494538446, 1.6184803, 10.352529, -9.509769
1515494538464, 1.0055647, 10.218452, -7.1634517
1515494538486, 1.7525556, 8.197746, -6.4260373
1515494538504, 1.2641385, 9.452309, -4.817134
1515494538525, 1.292869, 8.159439, -5.363012
1515494538544, 0.90021986, 7.4603324, -4.865018
1515494538565, 0.7565677, 5.793968, -3.964798
1515494538584, 2.7485435, 6.253655, -5.449203
1515494538604, -1.7238252, 12.909535, -4.4915223
1515494538624, 0.038307227, 9.519346, -2.6527755
1515494538645, 1.3790601, 6.4068837, -3.9552212
1515494538666, 1.5801731, 5.305551, -3.7732618
1515494538685, 0.12449849, 6.253655, -2.4708161
1515494538706, 1.0630256, 5.305551, 3.2082303
1515494538724, -0.78529817, 16.51999, 0.6895301
1515494538745, 1.6950948, 21.059399, 4.6255975
1515494538764, 2.5761611, 11.463438, 3.371036
1515494538785, 2.3750482, 8.159439, 1.4173675
1515494538804, 1.685518, 10.43872, -2.7964275
1515494538825, 0.545878, 12.5264635, -1.7525556
1515494538846, 0.25857377, 10.860099, 0.35434186
1515494538865, -1.6184803, 7.699753, -14.958972
1515494538885, 4.76925, 7.9008656, -5.3247046
1515494538906, 2.8060043, 7.431602, -11.032481
1515494538925, 2.4612393, 10.563218, 1.8004397
1515494538945, 2.0685902, 9.232041, 0.22026655
1515494538966, 0.545878, 9.3661175, 3.3039982
1515494538985, -1.541866, 10.093954, 6.646304
1515494539005, 1.6472107, 5.3342814, 1.043872
1515494539025, 2.8538885, 8.054094, 0.7565677
1515494539045, 6.1770406, 6.5601125, 0.4309563
1515494539066, 3.514688, 12.076353, 0.7565677
1515494539085, -6.6271505, 13.9438305, 4.0414124
1515494539106, -0.4309563, 8.676587, 1.3503298
1515494539125, -1.3694834, 11.377247, 1.2545617
1515494539145, -0.90979666, 9.279925, 0.08619126
1515494539165, -1.0726024, 8.542512, 0.9768343
1515494539185, -0.842759, 8.963891, 1.3503298
1515494539205, -0.4405331, 9.624691, 2.3463178
1515494539226, -0.06703765, 8.839393, 1.7717092
1515494539245, -0.7757214, 10.5440645, 1.5610195
1515494539266, -2.0015526, 12.172121, 0.89064306
1515494539285, -1.5131354, 10.46745, 1.7908629
1515494539306, -1.043872, 10.362105, 2.1164744
1515494539325, -0.842759, 9.193734, 1.484405
1515494539345, -1.6950948, 9.80665, 2.384625
1515494539365, -1.2449849, 9.624691, 1.6950948
1515494539385, -1.0342951, 8.820239, 2.3654714
1515494539405, -0.94810385, 9.222465, 2.5761611
1515494539426, -1.9440918, 10.352529, 2.1164744
1515494539445, -1.6280571, 10.199299, 1.934515
1515494539465, -1.4556746, 10.151415, 2.1547816
1515494539485, -1.3120226, 9.643845, 2.4612393
1515494539506, -1.1779473, 9.337387, 2.6719291
1515494539525, -1.2066777, 9.844957, 2.3942018
1515494539546, -1.1779473, 9.998186, 2.336741
1515494539565, -1.2258313, 10.352529, 2.9592333
1515494539585, -1.1109096, 8.762778, 3.5529952
1515494539604, -0.9768343, 9.030929, 1.3982137
1515494539625, -0.6607997, 10.28549, -0.37349546
1515494539645, -2.336741, 9.557653, 2.183512
1515494539665, -0.23942018, 9.097966, -0.9959879
1515494539686, 0.39264908, 9.011775, -1.2354081
1515494539706, -0.5554548, 9.77792, 1.2066777
1515494539729, -0.7086837, 9.825804, 0.6799533
1515494539745, -0.5363012, 9.682152, 0.6512229
1515494539766, -0.45968673, 9.701305, 0.80445176
1515494539785, -0.5746084, 9.634268, 0.78529817
1515494539805, -0.641646, 9.615114, 0.5554548
1515494539825, -0.59376204, 9.528923, 0.45968673
1515494539845, -0.60333884, 9.509769, 0.45968673
1515494539865, -0.62249243, 9.682152, 0.5554548
1515494539884, -0.6607997, 9.768343, 0.6799533
1515494539904, -0.50757074, 9.80665, 0.6703765
1515494539925, -0.40222588, 9.768343, 0.641646
1515494539945, -0.2681506, 9.911995, 0.78529817
1515494539966, -0.095768064, 9.864111, 1.0055647
1515494539985, 0.076614454, 9.959879, 1.1587936
1515494540005, -0.038307227, 9.739613, 0.90021986
1515494540025, -0.80445176, 9.643845, 1.0821792
1515494540045, -0.5746084, 9.615114, 0.6703765
1515494540065, -0.80445176, 9.519346, 0.7661445
1515494540085, -1.3311762, 10.055647, 0.9864111
1515494540105, -1.4939818, 10.247183, 1.4652514
1515494540125, -1.5227122, 10.5440645, 1.5035586
1515494540145, -1.8100165, 11.15698, 1.7717092
1515494540165, -1.7046716, 11.741165, 1.5801731
1515494540185, -1.8962077, 12.555194, 1.13964
1515494540205, 3.371036, -0.9864111, 2.8538885
1515494540225, -0.18195933, 7.7667904, 3.4284968
1515494540245, 0.038307227, 9.184157, 3.6391866
1515494540266, -0.009576807, 9.672575, 3.5817258
1515494540285, 0.019153614, 10.390836, 4.271256
1515494540306, 0.02873042, 10.381259, 4.3382936
1515494540326, -0.1436521, 9.356541, 4.6160207
1515494540345, 0.038307227, 8.532935, 4.6255975
1515494540365, 0.10534488, 7.699753, 4.280833
1515494540385, 0.25857377, 7.422025, 4.10845
1515494540405, 0.41180268, 7.383718, 4.0222588
1515494540425, 0.5554548, 7.431602, 4.185065
1515494540445, 0.58418524, 7.680599, 4.367024
1515494540466, 0.48841715, 7.929596, 4.3766007
1515494540485, 0.2681506, 7.920019, 4.405331
1515494540506, 0.10534488, 7.9966335, 4.55856
1515494540525, 0.11492168, 8.197746, 4.7500963
1515494540546, 0.45010993, 8.446744, 4.7979803
1515494540565, 0.7661445, 8.599973, 4.76925
1515494540585, 0.89064306, 9.279925, 4.596867
1515494540605, 0.545878, 9.56723, 4.4819455
1515494540626, -0.2777274, 10.036493, 4.213795
1515494540645, -1.1109096, 11.856087, 4.1946416
1515494540666, -0.9576807, 12.421119, 4.7405195
1515494540685, -1.13964, 11.836933, 4.5394063
1515494540706, -1.0630256, 10.01734, 4.462792
1515494540725, -1.4077905, 7.7667904, 3.5529952
1515494540745, -1.3311762, 9.653421, 1.8387469
1515494540766, -0.45010993, 10.802638, 1.7142484
1515494540785, -0.33518824, 10.208876, 0.46926352
1515494540805, -0.8810662, 9.002198, -0.1340753
1515494540825, -1.1683705, 9.021352, 0.16280572
1515494540845, -1.4460979, 9.308656, 0.8619126
1515494540865, -1.5035586, 9.816227, 1.5897499
1515494540885, -1.0534488, 10.630256, 1.5227122
1515494540905, -0.11492168, 10.821792, 0.9959879
1515494540925, 0.22984336, 10.563218, 0.7278373
1515494540945, 0.2873042, 10.208876, 0.6895301
1515494540965, 0.2681506, 9.940725, 0.80445176
1515494540985, 0.40222588, 9.509769, 1.1779473
1515494541005, 0.6799533, 8.6574335, 1.5035586
1515494541025, 0.4213795, 8.7053175, 1.1779473
1515494541045, -0.06703765, 8.781932, 1.2066777
1515494541065, -0.08619126, 9.212888, 1.1875241
1515494541085, 0.10534488, 9.758766, 1.340753
1515494541105, 0.50757074, 9.672575, 1.043872
1515494541125, 0.51714754, 9.251195, 0.63206923
1515494541145, 0.41180268, 8.973468, 0.45010993
1515494541165, 0.36391866, 8.868123, 0.49799395
1515494541185, 0.17238252, 9.030929, 0.61291564
1515494541205, 0.047884032, 9.375694, 0.91937345
1515494541225, 0.19153613, 9.481039, 0.7469909
1515494541245, 0.24899697, 9.356541, -0.038307227
1515494541265, 0.47884035, 9.308656, -0.30645782
1515494541285, 0.63206923, 9.433155, -0.35434186
1515494541305, 0.46926352, 9.854534, -0.48841715
